"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar usuarios en la Biblioteca","Verificar el registro de un usuario con correo existente","FAILURE","2026-06-11T15:37:38.512-05:00[America/Bogota]","0.0","28.27"
