"Story","Title","Result","Date","Stability","Duration (s)"
"Registrar préstamos en la Biblioteca","Verificar el registro exitoso de un préstamo","FAILURE","2026-06-11T20:50:13.3231527-05:00[America/Bogota]","0.0","28.96"
